date,via,lat,lon,alt,alt_max,tmp,hum,pss,count,rate
1688805567,DL7HMX-10,48.57847718454503,13.46828517874863,396.5448,410.8704,35.55555555555556,33,974.6,40,-0.04
1688805627,DL7HMX-10,48.57846405863606,13.468232675112745,396.8496,410.8704,36.666666666666664,31,974.5,41,0.01
1688805809,DL7HMX-10,48.57847455936324,13.468258926930702,392.8872,410.8704,38.333333333333336,29,974.5,44,-0.07
1688805870,DL7HMX-10,48.57848506009041,13.468295679475801,390.4488,410.8704,38.888888888888886,27,974.5,45,-0.04
1688805931,DL7HMX-10,48.57848768527221,13.46828517874863,396.8496,410.8704,39.44444444444444,28,974.6,46,0.11
1688805991,DL7HMX-10,48.57845880827247,13.468243175839916,395.3256,410.8704,40.55555555555556,27,974.5,47,-0.03
1688806052,DL7HMX-10,48.57847718454503,13.468269427657873,396.8496,410.8704,40,28,974.6,48,0.03
1688806112,DL7HMX-10,48.578448307545294,13.468232675112745,402.0312,410.8704,40,27,974.5,49,0.09
1688806173,DL7HMX-10,48.57846930899965,13.468269427657873,397.4592,410.8704,40.55555555555556,27,974.5,50,-0.08
1688806233,DL7HMX-10,48.57847718454503,13.46828517874863,397.764,410.8704,41.666666666666664,26,974.5,51,0.01
1688806293,DL7HMX-10,48.57846930899965,13.468269427657873,396.24,410.8704,41.11111111111111,26,974.5,52,-0.03
1688806349,DL7HMX-10,48.578450932727094,13.468306180202973,398.9832,410.8704,39.44444444444444,26,974.4,53,0.05
1688806410,DL7HMX-10,48.5784456823635,13.468474191837771,397.4592,410.8704,36.11111111111111,30,974.4,54,-0.03
1688806431,DL7HMX-10,48.5784036794548,13.468400686747543,398.3736,410.8704,35,31,974.4,55,0.02
1688806457,DL7HMX-10,48.57860844363472,13.468206423294816,401.7264,410.8704,33.888888888888886,32,974,56,0.06
1688806464,DL7HMX-10,48.57873707754262,13.468243175839916,418.4904,418.4904,33.333333333333336,32,971.9,57,0.28
1688806524,DL7HMX-10,48.57958238608023,13.468563448018784,616.6104,616.6104,30,35,950.2,58,3.3
1688806584,DL0POR-10,48.58046707234476,13.467487123483295,798.8808,798.8808,28.88888888888889,36,931.4,59,3.04
1688806596,DL7HMX-10,48.58062458325239,13.467308611121325,833.3232,833.3232,28.333333333333332,37,927.2,60,0.57
1688806657,DL5RAZ-10,48.58084509852307,13.465596992591742,1029.3096,1029.3096,25.555555555555554,41,906.1,61,3.27
1688806717,DK5RQ-10,48.5813018801552,13.463108320251166,1267.6632,1267.6632,23.88888888888889,43,881.1,62,3.97
1688806778,DK5RQ-10,48.58213143760205,13.459679832828414,1509.6744,1509.6744,22.77777777777778,32,856.8,63,4.03
1688806830,DK5RQ-10,48.582105185784116,13.457233163396552,1692.5544,1692.5544,22.22222222222222,32,838.1,64,3.05
1688806837,DL5RAZ-10,48.5821104361477,13.457096653943296,1719.0720000000001,1719.0720000000001,22.22222222222222,32,835.5,65,0.44
1688806866,OK0EB-10,48.58215243905641,13.456813134309556,1830.6288000000002,1830.6288000000002,21.11111111111111,34,824.5,66,1.86
1688806876,DL5RAZ-10,48.582233819692014,13.456802633582384,1869.6432000000002,1869.6432000000002,20.555555555555554,33,820.9,67,0.65
1688806916,OK0EB-10,48.58256196741625,13.45703364958024,2017.1664,2017.1664,19.444444444444443,35,806.3,68,2.46
1688806976,OK0EB-10,48.58259346959777,13.459207300105533,2250.3384,2250.3384,18.333333333333332,40,784.1,69,3.89
1688807037,OK0EB-10,48.58258821923418,13.463712112063774,2496.3120000000004,2496.3120000000004,17.22222222222222,42,761.5,70,4.1
1688807098,DK5RQ-10,48.58224957078278,13.467786394207792,2741.9808000000003,2741.9808000000003,16.666666666666668,14,739,71,4.09
1688807158,OK0EB-10,48.581467266608215,13.471613909263226,2993.4408000000003,2993.4408000000003,15.555555555555555,14,717.2,72,4.19
1688807218,DO5MKK-15,48.580860849613835,13.475362668864818,3243.9864000000002,3243.9864000000002,14.444444444444445,13,695.4,73,4.18
1688807279,OK0EB-10,48.57953775798974,13.479883231913817,3509.1624,3509.1624,12.777777777777777,17,673.2,74,4.42
1688807339,DO5MKK-15,48.57830654772843,13.483731748423565,3764.28,3764.28,11.666666666666666,20,652.2,75,4.25
1688807400,DK5RQ-10,48.57834855063713,13.487160235846346,4037.9904,4037.9904,8.88888888888889,24,630.4,76,4.56
1688807460,OK1JRA-15,48.57929099090112,13.49039971017993,4326.636,4326.636,8.333333333333334,18,608.3,77,4.81
1688807520,DO5MKK-15,48.58132813197314,13.492946136519947,4602.7848,4602.7848,9.444444444444445,14,587.4,78,4.6
1688807581,OK1JRA-15,48.583703921496564,13.495051532318627,4880.457600000001,4880.457600000001,9.444444444444445,16,567,79,4.63
1688807641,OK0EB-10,48.58652074156135,13.497529703932003,5163.312,5163.312,8.88888888888889,16,546.8,80,4.71
1688807702,OK0EB-10,48.58923255435439,13.501582984621677,5447.9952,5447.9952,5,16,527.4,81,4.74
1688807762,OK1JRA-15,48.59230664223497,13.505174233315671,5728.106400000001,5728.106400000001,-0.5555555555555556,16,507.7,82,4.67
1688807823,OK0EB-10,48.595336102025065,13.50847671201231,6014.0088000000005,6014.0088000000005,-1.1111111111111112,23,489.1,83,4.77
1688807884,OK9TVR-14,48.597746018911806,13.511112394533313,6279.1848,6279.1848,-3.888888888888889,33,472.3,84,4.42
1688807944,OK0EB-10,48.599943296073256,13.51589547576171,6556.2480000000005,6556.2480000000005,-6.666666666666666,33,455.1,85,4.62
1688808005,OK1JRA-15,48.601455400786506,13.519943506087799,6840.9312,6840.9312,-2.2222222222222223,27,438.2,86,4.74
1688808066,OK0EB-10,48.60136876978731,13.525046859495006,7107.3264,7107.3264,-2.2222222222222223,21,422.3,87,4.44
1688808126,DO5MKK-15,48.600090306253705,13.533846468867978,7395.3624,7395.3624,-6.111111111111111,23,406.3,88,4.8
1688808187,OK0EB-10,48.599108488262814,13.543496637142113,7630.668000000001,7630.668000000001,-11.11111111111111,20,393.3,89,3.92
1688808247,OK1JRA-15,48.598360311451565,13.550883898709998,7859.877600000001,7859.877600000001,-7.222222222222222,18,381.2,90,3.82
1688808308,OK0EB-10,48.5976226353675,13.559751762809583,8052.816000000001,8052.816000000001,-11.666666666666666,18,371.3,91,3.22
1688808368,OK0EB-10,48.59631004447058,13.570247239621352,8314.3344,8314.3344,-13.333333333333332,19,357.8,92,4.36
1688808429,OK0EB-10,48.59405763849146,13.581640528606613,8576.4624,8576.4624,-17.22222222222222,21,345,93,4.37
1688808489,OK1JRA-15,48.59168972451342,13.59379512031208,8842.552800000001,8842.552800000001,-19.444444444444443,23,332.1,94,4.43
1688808549,OK1JRA-15,48.58742117891664,13.608391131085824,9147.6576,9147.6576,-20.555555555555554,25,317.9,95,5.09
1688808610,OK0EB-10,48.5832208880465,13.624992780750063,9429.292800000001,9429.292800000001,-22.77777777777778,24,305.3,96,4.69
1688808671,OK1JRA-15,48.57843255645454,13.644093603482048,9700.26,9700.26,-26.11111111111111,25,293.5,97,4.52
1688808731,OL7M-10,48.57439502685561,13.666706919454185,9922.459200000001,9922.459200000001,-24.444444444444443,21,284.1,98,3.7
1688808792,OK1JRA-15,48.57044675343768,13.690144542509557,10122.103200000001,10122.103200000001,-25.555555555555554,19,275.9,99,3.33
1688808852,OK1JRA-15,48.567068144469005,13.713760677926956,10362.8952,10362.8952,-23.333333333333332,18,266.2,100,4.01
1688808912,OK1JRA-15,48.56364753259163,13.735759701359314,10590.276,10590.276,-25.555555555555554,16,257.2,101,3.79
1688808973,OK0EB-10,48.559100717724704,13.758331014422737,10769.4984,10769.4984,-26.666666666666664,15,250.4,102,2.99
1688809033,OK0EB-10,48.553858229682405,13.780498049489921,10955.1216,10955.1216,-28.333333333333332,15,243.4,103,3.09
1688809094,OK0EB-10,48.54790956773756,13.802875099100618,11159.0328,11159.0328,-28.88888888888889,15,236,104,3.4
